3.583473, 0.006432, 0.004863, 0.000000, 0.000000, 0.000000, 1.000000
5.563854, -0.133291, 0.000059, 0.000000, 0.000000, 0.000000, 1.000000
7.067425, -0.173947, 0.001451, 0.000000, 0.000000, 0.000000, 1.000000
9.205906, 0.041013, 0.000027, 0.000000, 0.000000, 0.000000, 1.000000
9.882208, -1.443473, 0.003717, 0.000000, 0.000000, 0.000000, 1.000000
9.407543, -2.975568, 0.004461, 0.000000, 0.000000, 0.000000, 1.000000
7.474272, -2.983368, 0.002331, 0.000000, 0.000000, 0.000000, 1.000000
